word; pos; ttpos; rrnpos; ttlemma; rnnlemma; id; position
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 000 366
alques; ADV; ADV; ADVgen; alques|auques; auques; rolandox; 0 000 708
alques; ADV; ADV; ADVgen; alques|auques; auques; rolandox; 0 001 524
certes; ADV; ADV; ADVgen; certes; certes; rolandox; 0 001 896
alques; ADV; ADV; ADVgen; alques|auques; auques; rolandox; 0 002 015
certes; ADV; ADV; ADVgen; certes; certes; rolandox; 0 002 492
alques; ADV; ADV; ADVgen; alques|auques; auques; rolandox; 0 003 896
detres; ADV; ADV; PRE; detriès; detriès; rolandox; 0 004 450
primes; ADV; ADV; NOMcom; prime; prime; rolandox; 0 004 490
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 004 788
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 004 876
tres; ADV; ADV; ADVgen; tres|très; très; rolandox; 0 005 397
tres; ADV; ADV; ADVgen; tres|très; très; rolandox; 0 005 918
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 006 957
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 007 860
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 007 942
alques; ADV; ADV; PROind; alques|auques; auques; rolandox; 0 008 268
pres; ADV; ADV; ADVgen; près; près; rolandox; 0 008 272
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 008 762
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 009 064
tres; ADV; ADV; ADVgen; tres|très; très; rolandox; 0 009 259
tres; ADV; ADV; ADVgen; tres|très; très; rolandox; 0 010 425
endementres; ADV; ADV; ADVgen; endementre; endementres; rolandox; 0 010 502
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 010 979
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 011 091
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 011 160
tres; ADV; ADV; PRE; tres|très; très; rolandox; 0 011 308
tres; ADV; ADV; ADVgen; tres|très; très; rolandox; 0 011 838
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 012 069
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 013 900
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 013 955
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 014 009
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; rolandox; 0 014 244
guaires; ADV; ADV; ADVgen; gaire; guère; rolandox; 0 014 438
primes; ADV; ADV; ADVgen; prime; prime; rolandox; 0 014 449
pres; ADV; ADV; ADVgen; près; près; rolandox; 0 014 975
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 015 383
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 015 432
guaires; ADV; ADV; ADVgen; gaire; guère; rolandox; 0 015 847
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 016 048
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 016 705
pres; ADV; ADV; ADVgen; près; près; rolandox; 0 016 972
pres; ADV; ADV; ADVgen; près; près; rolandox; 0 017 060
alques; ADV; ADV; ADVgen; alques|auques; auques; rolandox; 0 017 161
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 017 193
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 017 243
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 017 956
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 018 785
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 018 828
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 019 844
pres; ADV; ADV; ADVgen; près; près; rolandox; 0 020 521
primes; ADV; ADV; ADVgen; prime; prime; rolandox; 0 021 355
unques; ADV; ADV; ADVgen; onque; onques; rolandox; 0 021 659
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 022 169
tres; ADV; ADV; ADVgen; tres|très; très; rolandox; 0 022 295
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 023 440
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 023 947
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 024 012
unches; ADV; ADV; ADVgen; onque; onques; rolandox; 0 024 165
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 024 409
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 024 497
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 024 831
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 025 703
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 025 723
alques; ADV; ADV; ADVgen; alques|auques; auques; rolandox; 0 025 860
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 026 194
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 026 375
alques; ADV; ADV; ADVgen; alques|auques; auques; rolandox; 0 026 531
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 026 783
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 026 867
unkes; ADV; ADV; ADVgen; onque; onques; rolandox; 0 027 185
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 027 790
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 027 857
tres; ADV; ADV; ADVgen; tres|très; très; rolandox; 0 027 926
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 028 307
alques; ADV; ADV; ADVgen; alques|auques; auques; rolandox; 0 028 562
gueres; ADV; ADV; ADVgen; gaire|gaires; guère; rolandox; 0 028 566
sempres; ADV; ADV; ADVgen; sempre; sempres; rolandox; 0 028 672
es; ADV; ADV; ADVgen; UNKNOWN; es; gorm; 0 029 979
lores; ADV; ADV; ADVgen; lors; lors; gorm; 0 029 998
unques; ADV; ADV; ADVgen; onque; onques; gorm; 0 030 097
gesques; ADV; ADV; PRE; jusque; jusque; gorm; 0 030 202
tres; ADV; NOM; ADVgen; tref2; très; gorm; 0 030 247
unques; ADV; ADV; ADVgen; onque; onques; gorm; 0 030 696
pres; ADV; ADV; ADVgen; près; près; gorm; 0 031 006
meimes; ADV; ADJ; ADVgen; meisme; même; gorm; 0 031 242
gesques; ADV; ADV; PRE; jusque; jusque; gorm; 0 031 303
certes; ADV; ADV; ADVgen; certes; certes; gorm; 0 031 352
unkes; ADV; ADV; ADVgen; onque; onques; gorm; 0 031 398
guerres; ADV; NOM; NOMcom; guerre; guerre; gorm; 0 031 421
unkes; ADV; ADV; ADVgen; onque; onques; gorm; 0 031 489
auques; ADV; ADV; ADVgen; alques|auques; auques; gorm; 0 031 848
gesques; ADV; ADV; PRE; jusque; jusque; gorm; 0 032 204
unques; ADV; ADV; ADVgen; onque; onques; gorm; 0 033 288
lores; ADV; ADV; ADVgen; lors; lors; psautier; 0 033 967
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 033 981
gieres; ADV; ADV; ADVgen; gieres; gieres; psautier; 0 034 042
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 034 420
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 034 937
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 035 181
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 035 792
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 035 951
unches; ADV; ADV; ADVgen; onque; onques; psautier; 0 036 015
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 036 043
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 036 244
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 036 368
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 036 715
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 037 012
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 037 196
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 037 744
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 037 762
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 037 902
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 037 918
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 038 214
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 038 252
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 038 406
unches; ADV; ADV; ADVgen; onque; onques; psautier; 0 038 952
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 039 375
lores; ADV; ADV; ADVgen; lors; lors; psautier; 0 039 516
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 039 517
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 039 613
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 039 652
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 040 102
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 040 306
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 040 458
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 040 607
gieres; ADV; ADV; ADVgen; gieres; gieres; psautier; 0 040 622
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 040 869
tres; ADV; NOM; ADVgen; tref2; très; psautier; 0 041 061
pres; ADV; ADV; ADVgen; près; près; psautier; 0 041 411
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 041 669
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 042 260
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 042 290
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 042 315
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 042 374
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 042 437
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 042 485
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 042 642
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 042 682
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 042 694
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 042 927
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 043 018
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 043 175
dunches; ADV; ADV; ADVgen; donc; donc; psautier; 0 043 208
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 043 273
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 043 653
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 043 830
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 043 860
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 044 039
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 044 707
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 045 015
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 045 988
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 046 192
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 046 206
lores; ADV; ADV; ADVgen; lors; lors; psautier; 0 046 386
lores; ADV; ADV; ADVgen; lors; lors; psautier; 0 046 394
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 046 504
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 047 013
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 047 097
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 047 133
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 047 153
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 047 185
lores; ADV; ADV; ADVgen; lors; lors; psautier; 0 047 270
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 047 377
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 047 547
unches; ADV; ADV; ADVgen; onque; onques; psautier; 0 047 667
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 047 759
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 047 845
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 047 974
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 048 228
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 048 356
adecertes; ADV; ADV; VERppe; adecertes; adexer; psautier; 0 048 446
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 048 643
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 048 668
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 048 724
gieres; ADV; ADV; ADVgen; gieres; gieres; psautier; 0 048 769
meesmes; ADV; ADV; ADJind; mëisme; même; psautier; 0 048 786
meesmes; ADV; ADV; ADJind; mëisme; même; psautier; 0 049 146
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 049 471
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 049 541
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 049 659
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 049 697
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 049 768
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 050 208
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 050 478
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 050 658
tres; ADV; NOM; ADVgen; tref2; très; psautier; 0 050 815
pres; ADV; ADV; ADVgen; près; près; psautier; 0 050 831
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 050 893
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 051 028
gieres; ADV; ADV; ADVgen; gieres; gieres; psautier; 0 051 541
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 051 746
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 051 941
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 052 236
lores; ADV; ADV; ADVgen; lors; lors; psautier; 0 052 351
dunches; ADV; ADV; ADVgen; donc; donc; psautier; 0 052 518
dunches; ADV; ADV; ADVgen; donc; donc; psautier; 0 052 529
gierres; ADV; ADV; ADVgen; gieres; naguère; psautier; 0 053 188
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 053 284
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 053 300
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 053 523
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 054 034
gieres; ADV; ADV; ADVgen; gieres; gieres; psautier; 0 054 662
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 054 958
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 055 019
pres; ADV; ADV; ADVgen; près; près; psautier; 0 055 250
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 055 540
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 055 654
meismes; ADV; ADV; ADJind; mëismes; même; psautier; 0 055 666
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 055 883
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 056 076
lores; ADV; ADV; ADVgen; lors; lors; psautier; 0 056 234
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 056 315
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 056 364
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 056 411
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 056 520
meesmes; ADV; ADV; ADJind; mëisme; même; psautier; 0 056 887
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 056 891
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 057 131
tres; ADV; ADV; ADVgen; tres|très; très; psautier; 0 057 277
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 057 364
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 057 840
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 058 114
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 058 184
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 059 139
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 059 350
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 059 370
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 059 614
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 059 954
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 060 958
meesmes; ADV; ADV; ADJind; mëisme; même; psautier; 0 061 059
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 061 255
gierres; ADV; ADV; ADVgen; gieres; naguère; psautier; 0 061 394
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 061 440
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 061 898
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 062 045
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 062 329
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 062 601
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 062 703
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 063 392
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 063 554
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 063 703
lores; ADV; ADV; ADVgen; lors; lors; psautier; 0 064 274
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 065 012
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 065 034
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 065 164
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 065 273
eistes; ADV; VER; VERcjg; UNKNOWN; issir; psautier; 0 066 915
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 067 101
nees; ADV; VER; VERppe; naistre; naître; psautier; 0 067 431
naes; ADV; ADV; ADJqua; UNKNOWN; nai; psautier; 0 068 073
dementieres; ADV; ADV; ADVgen; dementieres; démentiers; psautier; 0 068 691
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 068 698
acertes; ADV; ADV; ADVgen; UNKNOWN; à.certes; psautier; 0 068 837
onques; ADV; ADV; ADVgen; onque; onques; marga; 0 070 294
asses; ADV; ADV; ADVgen; assez; assez; marga; 0 070 306
asses; ADV; ADV; ADVgen; assez; assez; marga; 0 070 310
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; marga; 0 070 410
pres; ADV; ADV; ADVgen; près; près; marga; 0 070 434
asses; ADV; ADV; ADVgen; assez; assez; marga; 0 070 455
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; marga; 0 070 563
es; ADV; VER; ADVgen; estre1|estre; es; marga; 0 071 878
pres; ADV; ADV; ADVgen; près; près; marga; 0 071 885
pres; ADV; ADV; ADVgen; près; près; marga; 0 071 909
onques; ADV; ADV; ADVgen; onque; onques; marga; 0 071 932
onques; ADV; ADV; ADVgen; onque; onques; marga; 0 072 369
primes; ADV; ADV; ADVgen; prime; prime; marga; 0 072 415
asses; ADV; ADV; ADVgen; assez; assez; marga; 0 072 563
primes; ADV; ADV; ADVgen; prime; prime; marga; 0 072 655
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; marga; 0 073 202
es; ADV; VER; ADVgen; estre1|estre; es; marga; 0 073 206
es; ADV; VER; ADVgen; estre1|estre; es; marga; 0 073 247
onques; ADV; ADV; ADVgen; onque; onques; marga; 0 073 264
onques; ADV; ADV; ADVgen; onque; onques; marga; 0 073 324
asses; ADV; ADV; ADVgen; assez; assez; marga; 0 073 381
primes; ADV; ADV; ADVgen; prime; prime; marga; 0 073 440
onques; ADV; ADV; ADVgen; onque; onques; mrgri; 0 074 484
asses; ADV; ADV; ADVgen; assez; assez; mrgri; 0 074 688
primes; ADV; ADV; ADVgen; prime; prime; mrgri; 0 074 780
guaires; ADV; ADV; ADVgen; gaire; guère; mrgri; 0 075 331
onques; ADV; ADV; ADVgen; onque; onques; mrgri; 0 075 505
primes; ADV; ADV; ADVgen; prime; prime; mrgri; 0 075 613
onques; ADV; ADV; ADVgen; onque; onques; juise2; 0 076 472
unkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 076 521
unkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 076 962
pres; ADV; ADV; ADVgen; près; près; juise2; 0 077 152
onkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 077 225
unkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 077 363
unkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 077 574
onkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 077 724
onkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 077 801
tres; ADV; NOM; ADVgen; tref2; très; juise2; 0 078 466
res; ADV; NOM; NOMcom; rés|rëus; rés; juise2; 0 078 471
ades; ADV; ADV; ADVgen; adès; adès; juise2; 0 078 488
onkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 078 682
unkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 078 853
onkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 079 076
onkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 079 162
unkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 079 382
unkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 079 579
onkes; ADV; ADV; ADVgen; onque; onques; juise2; 0 079 742
onques; ADV; ADV; ADVgen; onque; onques; nima1; 0 081 202
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; nima1; 0 081 399
enapres; ADV; ADV; ADVgen; après; enapres; nima1; 0 081 673
ilueques; ADV; ADV; ADVgen; iluec; illuec; nima1; 0 081 753
onques; ADV; ADV; ADVgen; onque; onques; nima1; 0 082 025
meismes; ADV; ADV; ADJind; mëismes; même; nima1; 0 082 237
ades; ADV; ADV; ADVgen; adès; adès; nima1; 0 082 305
onques; ADV; ADV; ADVgen; onque; onques; nima1; 0 083 444
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; nima1; 0 083 470
onques; ADV; ADV; ADVgen; onque; onques; nima1; 0 083 687
donques; ADV; ADV; ADVgen; donc; donc; nima1; 0 085 326
sempres; ADV; ADV; ADVgen; sempre; sempres; nima1; 0 086 292
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; nima1; 0 086 458
onques; ADV; ADV; ADVgen; onque; onques; nima1; 0 086 795
donques; ADV; ADV; ADVgen; donc; donc; nima1; 0 086 854
tres; ADV; ADV; ADVgen; tres|très; très; nima1; 0 087 341
onques; ADV; ADV; ADVgen; onque; onques; nima1; 0 087 608
auques; ADV; ADV; ADVgen; alques|auques; auques; nima1; 0 087 748
onques; ADV; ADV; ADVgen; onque; onques; nima1; 0 088 082
james; ADV; ADV; NOMcom; jamais; jambe; nima1; 0 088 149
meismes; ADV; ADV; ADJind; mëismes; même; nima1; 0 088 679
pres; ADV; ADV; ADVgen; près; près; nima1; 0 089 522
tres; ADV; ADV; ADVgen; tres|très; très; nima1; 0 089 894
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 091 083
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; nima2; 0 091 172
gueres; ADV; ADV; ADVgen; gaire|gaires; guère; nima2; 0 091 278
ilecques; ADV; ADV; ADVgen; iluec; illuec; nima2; 0 091 630
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 091 905
meismes; ADV; ADV; ADJind; mëismes; même; nima2; 0 092 115
ades; ADV; ADV; ADVgen; adès; adès; nima2; 0 092 183
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 093 324
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; nima2; 0 093 350
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 093 567
donques; ADV; ADV; ADVgen; donc; donc; nima2; 0 095 189
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 095 587
tres; ADV; ADV; ADVgen; tres|très; très; nima2; 0 095 810
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; nima2; 0 096 065
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 096 193
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 096 235
sempres; ADV; ADV; ADVgen; sempre; sempres; nima2; 0 097 329
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; nima2; 0 097 495
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 097 835
endementieres; ADV; ADV; ADVgen; endementieres; endementiers; nima2; 0 098 213
tres; ADV; ADV; ADVgen; tres|très; très; nima2; 0 098 386
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 098 654
auques; ADV; ADV; ADVgen; alques|auques; auques; nima2; 0 098 786
onques; ADV; ADV; ADVgen; onque; onques; nima2; 0 099 121
meismes; ADV; ADV; ADJind; mëismes; même; nima2; 0 099 720
pres; ADV; ADV; ADVgen; près; près; nima2; 0 100 561
tres; ADV; ADV; ADVgen; tres|très; très; nima2; 0 100 932
onques; ADV; ADV; ADVgen; onque; onques; nima3; 0 100 978
meismes; ADV; ADV; ADJind; mëismes; même; nima3; 0 101 188
ades; ADV; ADV; ADVgen; adès; adès; nima3; 0 101 257
ores; ADV; ADV; ADVgen; or4; or; nima3; 0 101 987
onques; ADV; ADV; ADVgen; onque; onques; nima3; 0 102 408
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; nima3; 0 102 433
onques; ADV; ADV; ADVgen; onque; onques; nima3; 0 102 650
donques; ADV; ADV; ADVgen; donc; donc; nima3; 0 104 260
onques; ADV; ADV; ADVgen; onque; onques; nima3; 0 104 657
gaires; ADV; ADV; ADVgen; gaire|gaires; guère; nima3; 0 105 131
onques; ADV; ADV; ADVgen; onque; onques; nima3; 0 105 258
onques; ADV; ADV; ADVgen; onque; onques; nima3; 0 105 300
sempres; ADV; ADV; ADVgen; sempre; sempres; nima3; 0 106 374
onques; ADV; ADV; ADVgen; onque; onques; nima3; 0 106 876
donques; ADV; ADV; ADVgen; donc; donc; nima3; 0 106 936
tres; ADV; ADV; ADVgen; tres|très; très; nima3; 0 107 425
onques; ADV; ADV; ADVgen; onque; onques; nima3; 0 107 684
auques; ADV; ADV; ADVgen; alques|auques; auques; nima3; 0 107 824
onques; ADV; ADV; ADVgen; onque; onques; nima3; 0 108 156
ores; ADV; ADV; ADVgen; or4; or; nima3; 0 108 748
meismes; ADV; ADV; ADJind; mëismes; même; nima3; 0 108 754
pres; ADV; ADV; ADVgen; près; près; nima3; 0 109 601
tres; ADV; ADV; ADVgen; tres|très; très; nima3; 0 109 971
